"Plot Title: 7"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9786043, SEN S/N: 9786043)","Coupler Attached (LGR S/N: 9786043)","Host Connected (LGR S/N: 9786043)","End Of File (LGR S/N: 9786043)"
57,2019/12/06 11:00:00 PM,5.552,,,
58,2019/12/07 12:00:00 AM,5.450,,,
59,2019/12/07 01:00:00 AM,5.347,,,
60,2019/12/07 02:00:00 AM,5.347,,,
61,2019/12/07 03:00:00 AM,5.347,,,
62,2019/12/07 04:00:00 AM,5.347,,,
63,2019/12/07 05:00:00 AM,5.244,,,
64,2019/12/07 06:00:00 AM,5.450,,,
65,2019/12/07 07:00:00 AM,5.347,,,
66,2019/12/07 08:00:00 AM,5.347,,,
67,2019/12/07 09:00:00 AM,11.139,,,
68,2019/12/07 10:00:00 AM,16.141,,,
69,2019/12/07 11:00:00 AM,16.999,,,
70,2019/12/07 12:00:00 PM,16.999,,,
71,2019/12/07 01:00:00 PM,16.903,,,
72,2019/12/07 02:00:00 PM,16.903,,,
73,2019/12/07 03:00:00 PM,16.903,,,
74,2019/12/07 04:00:00 PM,16.903,,,
75,2019/12/07 05:00:00 PM,16.999,,,
76,2019/12/07 06:00:00 PM,16.808,,,
77,2019/12/07 07:00:00 PM,16.999,,,
78,2019/12/07 08:00:00 PM,16.903,,,
79,2019/12/07 09:00:00 PM,11.236,,,
80,2019/12/07 10:00:00 PM,6.166,,,
81,2019/12/07 11:00:00 PM,5.450,,,
82,2019/12/08 12:00:00 AM,5.450,,,
83,2019/12/08 01:00:00 AM,5.347,,,
84,2019/12/08 02:00:00 AM,5.347,,,
85,2019/12/08 03:00:00 AM,5.450,,,
86,2019/12/08 04:00:00 AM,5.347,,,
87,2019/12/08 05:00:00 AM,5.347,,,
88,2019/12/08 06:00:00 AM,5.347,,,
89,2019/12/08 07:00:00 AM,5.347,,,
90,2019/12/08 08:00:00 AM,5.347,,,
91,2019/12/08 09:00:00 AM,11.139,,,
92,2019/12/08 10:00:00 AM,16.141,,,
93,2019/12/08 11:00:00 AM,16.808,,,
94,2019/12/08 12:00:00 PM,16.903,,,
95,2019/12/08 01:00:00 PM,16.903,,,
96,2019/12/08 02:00:00 PM,16.903,,,
97,2019/12/08 03:00:00 PM,16.999,,,
98,2019/12/08 04:00:00 PM,16.999,,,
99,2019/12/08 05:00:00 PM,16.999,,,
100,2019/12/08 06:00:00 PM,16.999,,,
101,2019/12/08 07:00:00 PM,16.903,,,
102,2019/12/08 08:00:00 PM,16.903,,,
103,2019/12/08 09:00:00 PM,11.236,,,
104,2019/12/08 10:00:00 PM,6.166,,,
105,2019/12/08 11:00:00 PM,5.450,,,
106,2019/12/09 12:00:00 AM,5.450,,,
107,2019/12/09 01:00:00 AM,5.347,,,
108,2019/12/09 02:00:00 AM,5.347,,,
109,2019/12/09 03:00:00 AM,5.347,,,
110,2019/12/09 04:00:00 AM,5.450,,,
111,2019/12/09 05:00:00 AM,5.347,,,
112,2019/12/09 06:00:00 AM,5.347,,,
113,2019/12/09 07:00:00 AM,5.244,,,
114,2019/12/09 08:00:00 AM,5.347,,,
115,2019/12/09 09:00:00 AM,11.139,,,
116,2019/12/09 10:00:00 AM,16.141,,,
117,2019/12/09 11:00:00 AM,16.808,,,
118,2019/12/09 12:00:00 PM,16.903,,,
119,2019/12/09 01:00:00 PM,16.903,,,
120,2019/12/09 02:00:00 PM,16.903,,,
121,2019/12/09 03:00:00 PM,16.141,,,
122,2019/12/09 04:00:00 PM,16.141,,,
123,2019/12/09 05:00:00 PM,16.046,,,
124,2019/12/09 05:14:44 PM,,Logged,Logged,Logged
